DATE,EXPEDITION,STATION N1/4,DEPTH_M,TRANSECT LENGTH,TIME START,TIME END,DURAT,DIVER,BUDDIE,DATATYPE,SPECIES_CODE,FAMILY,GENUS,SPECIES,COMMON_NAME,NUMBER,MIN,MAX,AVG,COMMENT,a,b,BIOMASS (KG)
20-Oct-15,MONTSERRAT,169,10,30,11:37,12:10,15,SM,DH,QUAN,SCTA,Scaridae ,Scarus ,Scarus taeniopterus ,princess parrotfish ,1,26,26,26,TP,0.0177,3,0.3110952
24-Oct-15,MONTSERRAT,1230,17,30,12:36,13:51,14,SM,AC,QUAN,SCTA,Scaridae ,Scarus ,Scarus taeniopterus ,princess parrotfish ,1,8,8,8,IP,0.0177,3,0.0090624
25-Oct-15,MONTSERRAT,1235,20.5,30,8:37,9:13,14,SM,AC,QUAN,SCTA,Scaridae ,Scarus ,Scarus taeniopterus ,princess parrotfish ,2,5,5,5,IP,0.0177,3,0.004425
25-Oct-15,MONTSERRAT,1235,20.5,30,8:37,9:13,14,SM,AC,QUAN,SCTA,Scaridae ,Scarus ,Scarus taeniopterus ,princess parrotfish ,1,22,22,22,IP,0.0177,3,0.1884696
25-Oct-15,MONTSERRAT,1240,21,30,1105,1137,32,GM,EA,QUAN,SCTA,Scaridae ,Scarus ,Scarus taeniopterus ,princess parrotfish ,9,4,5,4.5,,0.0177,3,0.014516213
25-Oct-15,MONTSERRAT,1242,11.2,30,1215,1245,34,GM,EA,QUAN,SCTA ,Scaridae ,Scarus ,Scarus taeniopterus ,princess parrotfish ,11,5,6,5.5,,0.0177,3,0.032393213
18-Oct-15,MONTSERRAT,1179,20,30,,,17,SM,AC,QUAL,SCVE,Scaridae ,Scarus ,Scarus vetula ,queen parrotfish ,,,,,TP - Off transect,0.0177,3,0
18-Oct-15,MONTSERRAT,1179,20,30,,,17,SM,AC,QUAL,SCVE,Scaridae ,Scarus ,Scarus vetula ,queen parrotfish ,,,,,IP - Off transect,0.0177,3,0
12-Oct-15,MONTSERRAT,MP062,9.2,30,1204,1220,16,MC,RM,QUAN,SCVE,Scaridae,Scarus ,Scarus vetula ,queen Parrotfish,1,25,25,25,Intermediate,0.0177,3,0.2765625
14-Oct-15,MONTSERRAT,MSA074,6,30,1218,1232,14,MC,RM,QUAN,SCVE,Scaridae ,Scarus ,Scarus vetula ,queen parrotfish ,1,25,25,25,Intermediate,0.0177,3,0.2765625
25-Oct-15,MONTSERRAT,WPT0251,10,30,10:09,10:22,13,EG,EA,QUAN,SCVE,Scaridae ,Scarus ,Scarus vetula ,queen parrotfish ,2,30,30,30,,0.0177,3,0.9558
21-Oct-15,MONTSERRAT,WPT0209,10,30,1355,1410,15,DG,DH,QUAN,SCVE,Scaridae ,Scarus ,Scarus vetula ,queen parrotfish ,1,36,36,36,TP,0.0177,3,0.8258112
25-Oct-15,MONTSERRAT,WPT0250,5,30,8:46,9:01,15,DG,DH,QUAN,SCVE,Scaridae ,Scarus ,Scarus vetula ,queen parrotfish ,1,37,37,37,,0.0177,3,0.8965581
14-Oct-15,MONTSERRAT,1094,20.1,30,813,849,36,GM,AE,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,8,2,1,1.5,,0.0128,3.036,0.000350682
14-Oct-15,MONTSERRAT,1095,7.3,30,903,927,24,GM,AE,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,5,1,2,1.5,,0.0128,3.036,0.000219176
14-Oct-15,MONTSERRAT,1106,10,30,1304,1336,32,AE,GM,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,8,2,2,2,,0.0128,3.036,0.000839899
15-Oct-15,MONTSERRAT,MSA009,13.3,30,821,835,14,MC,RM,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,3,5,5,5,,0.0128,3.036,0.005086326
12-Oct-15,MONTSERRAT,MA096,20,19,1012,1021,9,DG,DH,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,1,4,4,4,,0.0128,3.036,0.000861121
16-Oct-15,MONTSERRAT,MSA-063,20,30,1050,1139,49,GM,AE,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,3,1,1,1,,0.0128,3.036,0.0000384
16-Oct-15,MONTSERRAT,MSA-011,8,30,,,,GM,AE,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,2,2,1,1.5,,0.0128,3.036,8.77E-05
13-Oct-15,MONTSERRAT,WPT0013,10,30,1404,1420,15,DG,DH,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,1,4,4,4,,0.0128,3.036,0.000861121
16-Oct-15,MONTSERRAT,MSA146,10,30,1126,1141,15,DG,MC,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,1,4,4,4,,0.0128,3.036,0.000861121
17-Oct-15,MONTSERRAT,MA015,20,30,815,829,14,DG,DH,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,2,5,5,5,,0.0128,3.036,0.003390884
24-Oct-15,MONTSERRAT,MP-096,20,30,9:59,10:39,15,SM,AC,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,1,5,5,5,,0.0128,3.036,0.001695442
25-Oct-15,MONTSERRAT,1242,11.2,30,1215,1245,34,GM,EA,QUAN,SEBA,Serranidae ,Serranus ,Serranus baldwini ,lantern bass ,1,1,1,1,,0.0128,3.036,0.0000128
16-Oct-15,MONTSERRAT,MSA-150,10,30,9:17,9:47,13,SM,AC,QUAN,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,26,26,26,,0.0145,3.055,0.304867816
14-Oct-15,MONTSERRAT,MSA071,10,30,906,918,12,EG,EA,QUAN,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,45,45,45,,0.0145,3.055,1.629041814
14-Oct-15,MONTSERRAT,MSA016,20,30,1329,1344,15,EG,EA,QUAN,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,45,45,45,,0.0145,3.055,1.629041814
14-Oct-15,MONTSERRAT,MSA071,10,30,906,918,12,EG,EA,QUAN,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,55,55,55,,0.0145,3.055,3.007294906
15-Oct-15,MONTSERRAT,MSA154,4,23,109,126,17,MC,RM,QUAL,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,3,35,35,35,,0.0145,3.055,2.267864655
17-Oct-15,MONTSERRAT,WPT0038,5,0,1000,1030,0,EG,EA,QUAL,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,,,,,0.0145,3.055,0
24-Oct-15,MONTSERRAT,WPT0249,20,30,11:19,11:34,15,EG,EA,QUAN,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,35,35,35,,0.0145,3.055,0.755954885
13-Oct-15,MONTSERRAT,MSA049,10,30,937,952,15,DG,DH,QUAN,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,41,41,41,,0.0145,3.055,1.225808658
24-Oct-15,MONTSERRAT,WPT0248,20,30,1000,1015,15,DG,DH,QUAN,SERI,Carangidae ,Seriola ,Seriola rivoliana ,almaco jack ,1,37,37,37,,0.0145,3.055,0.89582725
13-Oct-15,MONTSERRAT,1092,20,30,13:00,13:45,,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,12,12,12,,0.0145,3.048,0.028230102
14-Oct-15,MONTSERRAT,1107,20,30,13:58,14:29,14,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,10,10,10,,0.0145,3.048,0.032389034
15-Oct-15,MONTSERRAT,1111,10,30,10:05,10:30,10,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,10,10,10,,0.0145,3.048,0.016194517
15-Oct-15,MONTSERRAT,1111,10,30,10:05,10:30,10,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,5,5,5,,0.0145,3.048,0.001958072
15-Oct-15,MONTSERRAT,1115,20,30,14:00,14:40,15,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,10,10,10,,0.0145,3.048,0.016194517
15-Oct-15,MONTSERRAT,1115,20,30,14:00,14:40,15,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
16-Oct-15,MONTSERRAT,MSA-039,20,10,8:22,9:00,14,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,Sand transect,0.0145,3.048,0.008203256
17-Oct-15,MONTSERRAT,1134,10,30,11:25,11:50,14,SM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,8,1,1,1,,0.0145,3.048,0.000116
18-Oct-15,MONTSERRAT,1179,20,30,,,17,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,8,2,2,2,,0.0145,3.048,0.000959395
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
12-Oct-15,MONTSERRAT,MP049S,5,30,1230,1245,15,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,9,9,9,,0.0145,3.048,0.011746248
12-Oct-15,MONTSERRAT,WPT1003N,20,30,1445,1500,15,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
12-Oct-15,MONTSERRAT,MP062,9.2,30,1204,1220,16,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,10,10,10,,0.0145,3.048,0.016194517
13-Oct-15,MONTSERRAT,WPT0008,10,30,1107,1121,14,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,6,6,6,,0.0145,3.048,0.003413289
13-Oct-15,MONTSERRAT,WPT0008,10,30,1107,1121,14,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
13-Oct-15,MONTSERRAT,WPT0008,10,30,1107,1121,14,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
13-Oct-15,MONTSERRAT,WPT0008,10,30,1107,1121,14,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,9,9,9,,0.0145,3.048,0.011746248
13-Oct-15,MONTSERRAT,MSA040,10,30,1152,1207,15,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
13-Oct-15,MONTSERRAT,MSA167,7.6,30,1235,1252,17,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,5,8,10,9,,0.0145,3.048,0.058731241
12-Oct-15,MONTSERRAT,MP049,10,30,1045,1100,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,6,6,6,,0.0145,3.048,0.003413289
12-Oct-15,MONTSERRAT,MP049,10,30,1045,1100,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,8,8,8,,0.0145,3.048,0.016406513
13-Oct-15,MONTSERRAT,MA077,10,30,1014,1030,16,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,3,7,8,7.5,,0.0145,3.048,0.020215104
13-Oct-15,MONTSERRAT,MA077,10,30,1014,1030,16,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,9,8.5,,0.0145,3.048,0.009868176
13-Oct-15,MONTSERRAT,MA077,10,30,1014,1030,16,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,9,11,10,,0.0145,3.048,0.016194517
13-Oct-15,MONTSERRAT,1091,15,30,1147,1213,26,GM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,1,1,1,,0.0145,3.048,0.000029
13-Oct-15,MONTSERRAT,MSA-171,15,30,205,249,44,GM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,1,1,1,,0.0145,3.048,0.0000145
14-Oct-15,MONTSERRAT,MSA133,20,30,800,812,12,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
14-Oct-15,MONTSERRAT,MSA016,20,30,1329,1344,15,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
14-Oct-15,MONTSERRAT,MSA015,15,30,214,230,16,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,10,10,10,,0.0145,3.048,0.016194517
13-Oct-15,MONTSERRAT,MSA080,10,30,1323,1319,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
15-Oct-15,MONTSERRAT,MSA115,20,30,912,924,12,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,9,9,9,,0.0145,3.048,0.011746248
15-Oct-15,MONTSERRAT,MP053,15,30,1342,1357,15,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
13-Oct-15,MONTSERRAT,MSA080,10,30,1323,1319,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,8,8,8,,0.0145,3.048,0.016406513
14-Oct-15,MONTSERRAT,MSA037,20,30,1226,1241,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,9,9,9,,0.0145,3.048,0.011746248
16-Oct-15,MONTSERRAT,WPT0028,24,30,814,826,12,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,5,5,5,,0.0145,3.048,0.001958072
16-Oct-15,MONTSERRAT,MSA221,24,30,823,834,11,HK,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,3,11,11,11,,0.0145,3.048,0.064961218
15-Oct-15,MONTSERRAT,WPT0020,20,30,823,838,15,DG,EG,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,8,8,8,,0.0145,3.048,0.016406513
15-Oct-15,MONTSERRAT,MSA151,20,30,1033,1048,15,DG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,5,5,5,,0.0145,3.048,0.001958072
18-Oct-15,MONTSERRAT,RANDY,11.1,30,955,1030,35,GM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,3,1,1,1,,0.0145,3.048,0.0000435
18-Oct-15,MONTSERRAT,1181,11.8,30,1050,1120,30,GM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,3,1,1,1,,0.0145,3.048,0.0000435
19-Oct-15,MONTSERRAT,FP11,16.7,30,1222,1239,17,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,5,5,5,,0.0145,3.048,0.003916143
19-Oct-15,MONTSERRAT,FP13,9.1,30,241,256,15,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
19-Oct-15,MONTSERRAT,FP03,21,30,905,920,15,HK,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,9,9,9,,0.0145,3.048,0.011746248
19-Oct-15,MONTSERRAT,FP03,21,30,905,920,15,HK,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
20-Oct-15,MONTSERRAT,Pinnacle Hobo,11.5,30,822,838,16,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,12,12,12,,0.0145,3.048,0.028230102
20-Oct-15,MONTSERRAT,Northwest Bluff Hobo,9.3,30,1056,1111,15,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,9,15,12,,0.0145,3.048,0.056460203
20-Oct-15,MONTSERRAT,M8Y (Hobo),9.1,30,153,208,15,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,6,7,6.5,,0.0145,3.048,0.008712803
20-Oct-15,MONTSERRAT,Little Redonda,33,30,935,951,16,HK,RM,QUAL,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,,,,,,0.0145,3.048,0
20-Oct-15,MONTSERRAT,Studio C,15,30,1220,1235,15,HK,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,7,7,7,,0.0145,3.048,0.01092086
20-Oct-15,MONTSERRAT,Studio C,15,30,1220,1235,15,HK,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,6,6,6,,0.0145,3.048,0.003413289
20-Oct-15,MONTSERRAT,Studio C,15,30,1220,1235,15,HK,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,10,10,10,,0.0145,3.048,0.032389034
20-Oct-15,MONTSERRAT,Studio C,15,30,1220,1235,15,HK,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,5,5,5,,0.0145,3.048,0.001958072
20-Oct-15,MONTSERRAT,164,20.3,30,953,1029,,GM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,3,1,1,1,,0.0145,3.048,0.0000435
20-Oct-15,MONTSERRAT,170,20,30,1232,1300,,GM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,1,1,1,,0.0145,3.048,0.0000145
20-Oct-15,MONTSERRAT,175,20,30,1504,1534,,GM,AE,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,1,2,1.5,,0.0145,3.048,9.98E-05
21-Oct-15,MONTSERRAT,Sargassum Field,17.1,30,1121,1135,14,MC,RM,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
21-Oct-15,MONTSERRAT,Woodlands MOSA,5,30,1033,1045,12,HK,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,11,11,11,,0.0145,3.048,0.021653739
17-Oct-15,MONTSERRAT,MA015,20,30,815,829,14,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,6,6,6,,0.0145,3.048,0.003413289
17-Oct-15,MONTSERRAT,MA063,20,30,1143,1158,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,5,5,5,,0.0145,3.048,0.001958072
21-Oct-15,MONTSERRAT,WPT0209,10,30,1355,1410,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,6,6,6,,0.0145,3.048,0.006826577
25-Oct-15,MONTSERRAT,WPT0251,20,30,9:40,9:52,12,EG,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,11,11,11,,0.0145,3.048,0.021653739
21-Oct-15,MONTSERRAT,WPT0209,10,30,1355,1410,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
21-Oct-15,MONTSERRAT,WPT0209,10,30,1355,1410,15,DG,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,8,8,8,,0.0145,3.048,0.008203256
19-Oct-15,MONTSERRAT,1182,20,30,8:00,8:40,15,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,7,7,7,,0.0145,3.048,0.00546043
19-Oct-15,MONTSERRAT,1187,10,30,12:45,13:20,14,SM,AC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,8,8,8,,0.0145,3.048,0.016406513
20-Oct-15,MONTSERRAT,169,10,30,11:37,12:10,15,SM,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,8,8,8,,0.0145,3.048,0.016406513
20-Oct-15,MONTSERRAT,169,10,30,11:37,12:10,15,SM,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,2,7,7,7,,0.0145,3.048,0.01092086
20-Oct-15,MONTSERRAT,169,10,30,11:37,12:10,15,SM,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,10,10,10,,0.0145,3.048,0.016194517
20-Oct-15,MONTSERRAT,169,10,30,11:37,12:10,15,SM,DH,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,12,12,12,,0.0145,3.048,0.028230102
25-Oct-15,MONTSERRAT,1240,21,30,1105,1137,32,GM,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,1,1,1,,0.0145,3.048,0.0000145
25-Oct-15,MONTSERRAT,1242,11.2,30,1215,1245,34,GM,EA,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,1,1,1,,0.0145,3.048,0.0000145
24-Oct-15,MONTSERRAT,1233,10,30,13:59,14:14,15,AE,JC,QUAN,SETI,Serranidae ,Serranus ,Serranus tigrinus ,harlequin bass ,1,4,4,4,,0.0145,3.048,0.000991852
17-Oct-15,MONTSERRAT,MA015,20,30,815,829,14,DG,DH,QUAN,SETO,Serranidae ,Serranus ,Serranus tortugarum ,chalk bass ,39,3,5,4,,0.0128,3.036,0.033583713
13-Oct-15,MONTSERRAT,MSA-177,10,30,9:34,9:51,5,SM,AC,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,10,4,4,4,,,,0
13-Oct-15,MONTSERRAT,MSA-177,10,30,9:34,9:51,5,SM,AC,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,3,1,1,1,,,,0
13-Oct-15,MONTSERRAT,MSA-177,10,30,9:34,9:51,5,SM,AC,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,12,6,6,6,,,,0
13-Oct-15,MONTSERRAT,MSA-177,10,30,9:34,9:51,5,SM,AC,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,16,5,5,5,,,,0
15-Oct-15,MONTSERRAT,MSA195,9,30,1411,1424,13,HK,MB,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,32,3,5,4,"Seagrass transect, either Sparisoma radians or Sparisoma atomarium",,,0
15-Oct-15,MONTSERRAT,MSA195,9,30,1411,1424,13,HK,MB,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,12,2,5,3.5,"Seagrass transect, either Sparisoma radians or Sparisoma atomarium",,,0
19-Oct-15,MONTSERRAT,FP03,21,30,905,920,15,HK,DH,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,1,6,6,6,,,,0
19-Oct-15,MONTSERRAT,FP03,21,30,905,920,15,HK,DH,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,1,5,5,5,,,,0
19-Oct-15,MONTSERRAT,FP03,21,30,905,920,15,HK,DH,QUAN,SPARISOMA UNK,Labridae,Sparisoma,,,1,3,3,3,,,,0
12-Oct-15,MONTSERRAT,MA096,20,19,1012,1021,9,DG,DH,QUAN,SPAT,Scaridae ,Sparisoma ,Sparisoma atomarium ,greenblotch parrotfish ,2,6,6,6,,0.0122,3.028,0.005541557
17-Oct-15,MONTSERRAT,MA063,20,30,1143,1158,15,DG,DH,QUAN,SPAT,Scaridae ,Sparisoma ,Sparisoma atomarium ,greenblotch parrotfish ,1,4,4,4,,0.0122,3.028,0.000811704
12-Oct-15,MONTSERRAT,MP-038,10,30,8:38,9:06,15,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,25,25,25,IP,0.0744,2.336,0.137138942
12-Oct-15,MONTSERRAT,MA-045,10,30,12:35,13:08,13,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,3,12,12,12,IP,0.0744,2.336,0.074073281
12-Oct-15,MONTSERRAT,MA-045,10,30,12:35,13:08,13,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,22,22,22,IP,0.0744,2.336,0.101735452
12-Oct-15,MONTSERRAT,MA-045,10,30,12:35,13:08,13,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,2,18,18,18,IP,0.0744,2.336,0.127326706
12-Oct-15,MONTSERRAT,MA-045,10,30,12:35,13:08,13,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,2,2,2,IP,0.0744,2.336,0.000375646
12-Oct-15,MONTSERRAT,MA-045,10,30,12:35,13:08,13,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,10,10,10,IP,0.0744,2.336,0.016127719
12-Oct-15,MONTSERRAT,MA-045,10,30,12:35,13:08,13,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,6,6,6,IP,0.0744,2.336,0.004890286
13-Oct-15,MONTSERRAT,MSA-181,20,30,8:46,9:23,14,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,16,16,16,IP,0.0744,2.336,0.048350082
13-Oct-15,MONTSERRAT,MSA-181,20,30,8:46,9:23,14,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,18,18,18,IP,0.0744,2.336,0.063663353
13-Oct-15,MONTSERRAT,1092,20,30,13:00,13:45,,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,1,22,22,22,IP,0.0744,2.336,0.101735452
13-Oct-15,MONTSERRAT,1092,20,30,13:00,13:45,,SM,AC,QUAN,SPAU,Scaridae ,Sparisoma ,Sparisoma aurofrenatum ,redband parrotfish ,2,24,24,24,IP,0.0744,2.336,0.249331065
