Date,Vessel ID/ Length,Surveyor,Port,Area fished,% of total catch surveyed,Gear Type,No. of gears,Species ID,COMMON_NAME,% of individuals sampled out of total,Length,Length Type,Weight (kg)
6/21/16,Deep (aka John Allan),"AS,RR",Little Bay,"1,2",15,pots,,BALIVE,Queen Triggerfish,20,36,TL,
6/21/16,Deep (aka John Allan),"AS,RR",Little Bay,"1,2",15,pots,,BALIVE,Queen Triggerfish,20,37,TL,
6/22/16,Deep (aka John Allan),"AS,RR",Little Bay,"1,2",16,pots,,SCARVI,Redtail Parrotfish,100,33,TL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,SERRGU,Red Hind,100,31.5,TL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,SERRGU,Red Hind,100,36.5,TL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,SERRGU,Red Hind,100,29.5,TL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,SERRGU,Red Hind,100,32.5,TL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,SERRGU,Red Hind,100,29.5,TL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,BALIVE,Queen Triggerfish,80,42.5,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,BALIVE,Queen Triggerfish,80,28,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,BALIVE,Queen Triggerfish,80,43.3,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,BALIVE,Queen Triggerfish,80,25,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,BALIVE,Queen Triggerfish,80,25,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,BALIVE,Queen Triggerfish,80,27.5,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCH,Doctorfish,90,25,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCH,Doctorfish,90,23,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCH,Doctorfish,90,25,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCO,Blue Tang,70,19,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCO,Blue Tang,70,18,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCO,Blue Tang,70,16,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCO,Blue Tang,70,17.5,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,ACANCO,Blue Tang,70,18.5,FL,
6/27/16,Try Me,"AS,LL",Little Bay,"1,2",85,pots,,LUTJSY,Lane Snapper,100,18.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,BALIVE,Queen Triggerfish,70,36,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,BALIVE,Queen Triggerfish,70,36.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,BALIVE,Queen Triggerfish,70,35.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRFU,Coney,100,30,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRFU,Coney,100,27.5,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRGU,Red Hind,80,31,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRGU,Red Hind,80,29.5,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRGU,Red Hind,80,33,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRGU,Red Hind,80,30.5,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRGU,Red Hind,80,38,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRGU,Red Hind,80,40,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SERRGU,Red Hind,80,29.5,TL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,LUTJVI,Silk Snapper,66,33,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,LUTJVI,Silk Snapper,66,20,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SCARVI,Redtail Parrotfish,100,32,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SCARVI,Redtail Parrotfish,100,33,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SCARVI,Redtail Parrotfish,100,32.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,SCARVI,Redtail Parrotfish,100,32.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,HOLOAD,Squirrelfish,100,19,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,HOLOAD,Squirrelfish,100,19.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,HOLOAD,Squirrelfish,100,20.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,HOLOAD,Squirrelfish,100,21,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,HOLOAD,Squirrelfish,100,19.5,FL,
6/28/16,Try Me,"AS,RR",Little Bay,"1,2",85,pots,12,HOLOAD,Squirrelfish,100,20.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,17,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,17.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,20,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,17,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,15,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,15.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,17.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16.5,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,16,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,ACANCH,Doctorfish,75,17,FL,
6/30/16,,RR,Carr's Bay,NA,75,pots,NA,BALIVE,Queen Triggerfish,100,30,FL,
7/2/16,Optimum (Sheldon),AS,Little Bay,7,70,lines,2,LUTJVI,Silk Snapper,100,28.5,FL,
7/2/16,Optimum (Sheldon),AS,Little Bay,7,70,lines,2,LUTJVI,Silk Snapper,100,32.5,FL,
7/2/16,Optimum (Sheldon),AS,Little Bay,7,70,lines,2,LUTJVI,Silk Snapper,100,28,FL,
7/2/16,Optimum (Sheldon),AS,Little Bay,7,70,lines,2,LUTJVI,Silk Snapper,100,29,FL,
7/2/16,Optimum (Sheldon),AS,Little Bay,7,70,lines,2,LUTJVI,Silk Snapper,100,21,FL,
7/2/16,Optimum (Sheldon),AS,Little Bay,7,70,lines,2,LUTJVI,Silk Snapper,100,20.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,17,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,17,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,16,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,16,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,18,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,16.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,18,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,16.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,19,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,16.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,15.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,18,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,15,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,15,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCO,Blue Tang,50,17.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCH,Doctorfish,90,25.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCH,Doctorfish,90,25,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,ACANCH,Doctorfish,90,18,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,HOLOAD,Squirrelfish,90,21.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,HOLOAD,Squirrelfish,90,20,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,HOLOAD,Squirrelfish,90,20.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,HOLOAD,Squirrelfish,90,23.5,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,BALIVE,Queen Triggerfish,100,29,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,BALIVE,Queen Triggerfish,100,21,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,BALIVE,Queen Triggerfish,100,29,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,BALIVE,Queen Triggerfish,100,29,FL,
7/8/16,Jack,AS,Carr's Bay,"1,2",65,pots,20,BALIVE,Queen Triggerfish,100,30.5,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,51,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,33,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,34,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,40,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,21,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,30.5,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,31,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,28,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,28.5,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,34.5,FL,
7/9/16,Optimum (Sheldon),AS,Woodands,7,70,lines,2,LUTJVI,Silk Snapper,100,32,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,30,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,31,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,21.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,18,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,30.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,41.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,32,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,32.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,32.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,23.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,24,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,23,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,19.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,33.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,24.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,31,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,23,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,28,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,41,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,28,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,21.5,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,21,FL,
7/10/16,Optimum (Sheldon),AS,Woodands,7,80,lines,2,LUTJVI,Silk Snapper,100,22,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,31.5,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,30,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,30.5,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,36,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,37,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,31,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,36.5,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,34.5,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,33.5,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,30.5,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRGU,Red Hind,95,33.5,TL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,34.5,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,36,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,32.5,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,35,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,32,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,33.5,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,25,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,BALIVE,Queen Triggerfish,95,26,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,HOLOAD,Squirrelfish,100,19,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,HOLOAD,Squirrelfish,100,19.5,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,HOLOAD,Squirrelfish,100,18.5,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,HOLOAD,Squirrelfish,100,19.5,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,ACANCO,Blue Tang,100,18,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,ACANCO,Blue Tang,100,18,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,ACANCO,Blue Tang,100,18,FL,
7/13/16,Deep (aka John Allan),"AS,RR",Carr's Bay,"1,2",80,pots,15,SERRFU,Coney,100,27.5,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,43.5,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,46.2,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,35,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,48.5,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,43.2,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,39.9,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,45,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,40.4,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,43.9,FL,
7/14/16,Experience,AS,Carr's Bay,11,60,beach seine,1,CARARU,Bar Jack,70,38.4,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,36,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,34,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,27.7,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,28.8,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,35.2,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,28.9,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,30.5,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,31,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,BALIVE,Queen Triggerfish,90,26,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,40.5,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,32.5,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,32.9,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,33,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,31,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,34.5,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,30,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,28.5,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,37.5,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,36.5,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SERRGU,Red Hind,60,27.5,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,SCARVI,Redtail Parrotfish,100,34,TL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCO,Blue Tang,60,21.5,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCO,Blue Tang,60,21.5,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCO,Blue Tang,60,19,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCH,Doctorfish,75,22,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCH,Doctorfish,75,21,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCH,Doctorfish,75,21,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCH,Doctorfish,75,24,FL,
7/15/16,Try Me,AS,Carr's Bay,"1,2",50,pots,22,ACANCH,Doctorfish,75,24.5,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,42.5,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,37.8,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,37.5,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,34.5,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,35,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,40,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,30,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,27.1,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,26.4,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,24,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,26.3,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,21.5,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,27.1,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,24,FL,
7/16/16,Optimum (Sheldon),AS,Olveston,"5,6",no data,lines,2,LUTJVI,Silk Snapper,100,22.5,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,39.5,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,33.5,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,37.5,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,36.1,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,41,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,28.2,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,24.5,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,26.5,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,23,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,25.8,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,38.4,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,27.7,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,29.4,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,22.1,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,29,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,34.4,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,27,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,17.8,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,22.2,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,33,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,39,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,45,FL,
7/17/16,Optimum (Sheldon),AS,Woodands,6,80,lines,2,LUTJVI,Silk Snapper,100,57.4,FL,
7/24/16,Optimum (Sheldon),RR,Woodands,7,100,lines,2,LUTJVI,Silk Snapper,100,28,FL,
